Heigh,Width,Year_w,currentBid,itemId,lotNumber,presaleEstimateHigh,presaleEstimateLow,priceRealised,startingBid,durationDays,saleUnif,isTitled,oil,ink,color,gouache,pastel,silver gelatin,chromogenic,charcoal,pigment,etching,leaf,leaves,Opaque pigments,pencil,acrylic,watercolor,pen,marble dust,scroll,engraving,mezzotint,aquatint,digital,casein,handmade paper,cardboard,lithograph,silkscreen,canvas,silk,print,prints,board,wove paper,masonite,paperboard,isSet,age,area,Style_American,Style_Asia,Style_China,Style_India,Style_Latin America,Style_Masters,Style_Nature,saleCurrency_GBP,saleCurrency_HKD,saleCurrency_USD,Year_s_2017,Year_s_2018,Year_s_2019,SP,Dow,t-bill,NASDAQ
90.5,51.5,1950.0,35000.0,56449,1658,50000.0,30000.0,43750.0,30000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,4660.75,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
90.5,48.5,1950.0,65000.0,56455,1660,50000.0,30000.0,81250.0,30000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,4389.25,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
98.0,69.0,1950.0,85000.0,56452,1661,60000.0,40000.0,106250.0,40000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,6762.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
93.0,69.0,1950.0,190000.0,56453,1662,60000.0,40000.0,237500.0,40000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,6417.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
18.0,49.0,1950.0,8000.0,56454,1663,10000.0,8000.0,10000.0,8000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,882.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
150.0,28.5,1950.0,12000.0,56458,1666,15000.0,12000.0,15000.0,12000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68,4275.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
135.5,33.0,1950.0,15000.0,56459,1667,18000.0,15000.0,18750.0,15000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68,4471.5,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
63.0,27.5,1950.0,70000.0,56461,1669,90000.0,70000.0,87500.0,70000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,1732.5,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
29.0,140.0,1950.0,240000.0,56462,1670,90000.0,70000.0,300000.0,70000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,4060.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
36.0,65.5,1950.0,90000.0,56464,1672,50000.0,35000.0,112500.0,35000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,2358.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
81.5,36.0,1950.0,22000.0,56465,1673,15000.0,10000.0,27500.0,10000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,2934.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
52.0,75.0,1950.0,22000.0,56466,1674,25000.0,22000.0,27500.0,22000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,3900.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
48.0,48.5,1950.0,45000.0,56468,1675,53000.0,32000.0,56250.0,32000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68,2328.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
111.0,53.6,1950.0,45000.0,56469,1677,35000.0,25000.0,56250.0,24000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,5949.6,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
123.5,38.0,1950.0,100000.0,56470,1678,200000.0,100000.0,125000.0,100000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,4693.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
34.5,44.5,1950.0,9000.0,56471,1679,10000.0,9000.0,11250.0,9000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,1535.25,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
147.0,46.0,1950.0,60000.0,56472,1681,60000.0,40000.0,75000.0,40000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,6762.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
129.0,29.5,1950.0,50000.0,56481,1685,12000.0,8000.0,62500.0,8000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68,3805.5,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
88.5,24.5,1950.0,10000.0,56477,1686,30000.0,10000.0,12500.0,10000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,2168.25,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
133.0,62.5,1950.0,22000.0,56480,1688,40000.0,20000.0,27500.0,20000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,8312.5,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
152.5,52.5,1950.0,20000.0,56479,1689,40000.0,20000.0,25000.0,20000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,8006.25,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
26.0,197.3,1950.0,50000.0,56482,1690,60000.0,30000.0,62500.0,30000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68,5129.8,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
113.0,42.0,1950.0,26000.0,56484,1692,50000.0,30000.0,32500.0,26000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,68,4746.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
18.5,43.0,1950.0,20000.0,56485,1693,30000.0,20000.0,25000.0,20000.0,7,712327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68,795.5,0,0,1,0,0,0,0,0,1,0,0,1,0,2648.05,24163.15,2.789,7066.27
14.6,19.0,1956.0,8000.0,56721,101,5000.0,3000.0,10000.0,3000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,62,277.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
61.0,54.0,1961.0,20000.0,56723,103,25000.0,15000.0,25000.0,12000.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,57,3294.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
25.4,20.3,1927.0,12000.0,56724,104,25000.0,15000.0,15000.0,12000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,91,515.62,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.2,76.2,1857.0,70000.0,56726,105,18000.0,12000.0,87500.0,9500.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,161,3825.24,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1887.0,7000.0,56725,106,5000.0,3000.0,8750.0,2400.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,131,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1914.0,4800.0,56728,107,8000.0,6000.0,6000.0,3000.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,104,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
56.8,78.1,1953.0,65000.0,56727,109,60000.0,40000.0,81250.0,38000.0,7,245486.45,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,65,4436.079999999999,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
76.2,101.6,1984.0,28000.0,56737,111,50000.0,30000.0,35000.0,24000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,34,7741.92,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
88.3,101.0,1963.0,18000.0,56730,113,18000.0,12000.0,22500.0,12000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,55,8918.3,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,45.7,1955.0,9500.0,56734,114,18000.0,12000.0,11875.0,9500.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,63,2321.56,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
30.5,35.6,1919.0,17000.0,56738,115,30000.0,20000.0,21250.0,16000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,99,1085.8,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1925.0,9500.0,56731,116,18000.0,12000.0,11875.0,9500.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,93,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
63.5,76.2,1944.0,14000.0,56735,117,12000.0,8000.0,17500.0,6500.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,74,4838.7,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
49.6,61.0,1911.0,17000.0,56739,118,25000.0,15000.0,21250.0,12000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,107,3025.6,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
175.3,109.9,1932.0,40000.0,56736,119,70000.0,50000.0,50000.0,40000.0,7,245486.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,86,19265.47,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
81.3,99.7,1942.0,48000.0,56742,120,25000.0,15000.0,60000.0,12000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,76,8105.61,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,40.6,1927.0,32000.0,56744,121,12000.0,8000.0,40000.0,6500.0,7,245486.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,91,2062.48,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
76.2,107.3,1927.0,16000.0,56746,123,15000.0,10000.0,20000.0,8000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,91,8176.26,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
21.0,23.5,1943.0,11000.0,56741,124,12000.0,8000.0,13750.0,6500.0,7,245486.45,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,75,493.5,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
76.2,127.0,1927.0,9500.0,56751,125,12000.0,8000.0,11875.0,6500.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,91,9677.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,61.0,1927.0,6000.0,56743,126,7000.0,5000.0,7500.0,4000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,91,3098.8,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
22.9,30.5,1927.0,15000.0,56745,128,10000.0,7000.0,18750.0,6000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,91,698.4499999999998,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
91.4,65.4,1970.0,20000.0,56747,129,18000.0,12000.0,25000.0,10000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,48,5977.560000000001,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1968.0,22000.0,56749,130,30000.0,20000.0,27500.0,20000.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,50,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,40.6,1927.0,18000.0,56748,131,15000.0,10000.0,22500.0,10000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,91,2062.48,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
127.0,96.5,1966.0,5500.0,56754,132,10000.0,7000.0,6875.0,5500.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,52,12255.5,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
61.0,50.8,1969.0,60000.0,56750,133,50000.0,30000.0,75000.0,26000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,49,3098.8,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1927.0,12000.0,56753,134,25000.0,15000.0,15000.0,12000.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,91,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1918.0,10000.0,56752,135,12000.0,8000.0,12500.0,6500.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
20.3,25.1,1944.0,12000.0,56760,137,8000.0,6000.0,15000.0,6000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,74,509.53,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
76.2,55.6,1943.0,42000.0,56755,138,35000.0,25000.0,52500.0,20000.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,75,4236.72,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
55.9,38.7,1956.0,6000.0,56759,139,8000.0,6000.0,7500.0,6000.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,62,2163.33,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
91.4,71.1,1927.0,9000.0,56758,140,8000.0,6000.0,11250.0,6000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,91,6498.54,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
52.7,48.6,1927.0,7000.0,56757,141,6000.0,4000.0,8750.0,4000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,91,2561.2200000000007,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
59.0,62.5,1927.0,10000.0,56763,142,15000.0,10000.0,12500.0,10000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,91,3687.5,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
66.0,60.3,1940.0,14000.0,56762,143,12000.0,8000.0,17500.0,8000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,78,3979.8,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
44.9,71.1,1927.0,8000.0,56761,144,12000.0,8000.0,10000.0,8000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,91,3192.3899999999994,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
52.7,114.3,1927.0,18000.0,56766,145,12000.0,8000.0,22500.0,6500.0,7,245486.45,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,91,6023.6100000000015,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
53.3,114.3,1914.0,9500.0,56767,146,15000.0,10000.0,11875.0,8000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,104,6092.19,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
45.7,30.5,1897.0,17000.0,56765,148,8000.0,6000.0,21250.0,6000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,121,1393.85,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
58.4,101.6,1920.0,6500.0,56764,149,12000.0,8000.0,8125.0,6500.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,98,5933.44,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1928.0,12000.0,56769,151,25000.0,15000.0,15000.0,12000.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,90,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
38.1,106.7,1953.0,7000.0,56772,152,10000.0,7000.0,8750.0,7000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,65,4065.27,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1913.0,3000.0,56771,153,5000.0,3000.0,3750.0,3000.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,105,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
86.0,70.8,1922.0,13000.0,56773,154,12000.0,8000.0,16250.0,6500.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,96,6088.8,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
18.4,28.3,1927.0,24000.0,56774,155,10000.0,7000.0,30000.0,5500.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,91,520.72,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
101.6,76.5,1972.0,16000.0,56776,156,30000.0,20000.0,20000.0,16000.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,46,7772.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
101.9,76.2,1973.0,12000.0,56777,157,25000.0,15000.0,15000.0,12000.0,7,245486.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,45,7764.780000000002,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1978.0,12000.0,56779,159,10000.0,7000.0,15000.0,5500.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,40,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1982.0,4000.0,56778,160,7000.0,5000.0,5000.0,4000.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,36,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
50.8,48.0,1927.0,18000.0,56784,165,18000.0,12000.0,22500.0,9500.0,7,245486.45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,91,2438.4,1,0,0,0,0,0,0,0,0,1,0,1,0,2648.05,24163.15,2.789,7066.27
